1.1088,0.00099998,1.0038,0.00099999,0.88873,0.00099998,0.76477,0.00099998,0.63315,0.00099998,0.00089911
1.0038,0.00099999,0.88873,0.00099998,0.76477,0.00099998,0.63315,0.00099998,0.4952,0.00089911,0.00068908
0.88873,0.00099998,0.76477,0.00099998,0.63315,0.00099998,0.4952,0.00089911,0.35228,0.00068908,0.00047962
0.76477,0.00099998,0.63315,0.00099998,0.4952,0.00089911,0.35228,0.00068908,0.20584,0.00047962,0.00026312
0.63315,0.00099998,0.4952,0.00089911,0.35228,0.00068908,0.20584,0.00047962,0.057335,0.00026312,7.1736e-05
0.4952,0.00089911,0.35228,0.00068908,0.20584,0.00047962,0.057335,0.00026312,-0.091742,7.1736e-05,-0.00011749
0.35228,0.00068908,0.20584,0.00047962,0.057335,0.00026312,-0.091742,7.1736e-05,-0.2399,-0.00011749,-0.00031014
0.20584,0.00047962,0.057335,0.00026312,-0.091742,7.1736e-05,-0.2399,-0.00011749,-0.38566,-0.00031014,-0.00049873
0.057335,0.00026312,-0.091742,7.1736e-05,-0.2399,-0.00011749,-0.38566,-0.00031014,-0.52755,-0.00049873,-0.00070613
-0.091742,7.1736e-05,-0.2399,-0.00011749,-0.38566,-0.00031014,-0.52755,-0.00049873,-0.66417,-0.00070613,-0.00085779
-0.2399,-0.00011749,-0.38566,-0.00031014,-0.52755,-0.00049873,-0.66417,-0.00070613,-0.79413,-0.00085779,-0.00089478
-0.38566,-0.00031014,-0.52755,-0.00049873,-0.66417,-0.00070613,-0.79413,-0.00085779,-0.91614,-0.00089478,-0.00064028
-0.52755,-0.00049873,-0.66417,-0.00070613,-0.79413,-0.00085779,-0.91614,-0.00089478,-1.029,-0.00064028,-0.00032651
-0.66417,-0.00070613,-0.79413,-0.00085779,-0.91614,-0.00089478,-1.029,-0.00064028,-1.1315,-0.00032651,-0.00037448
-0.79413,-0.00085779,-0.91614,-0.00089478,-1.029,-0.00064028,-1.1315,-0.00032651,-1.2227,-0.00037448,-0.00042516
-0.91614,-0.00089478,-1.029,-0.00064028,-1.1315,-0.00032651,-1.2227,-0.00037448,-1.3017,-0.00042516,-0.00047263
-1.029,-0.00064028,-1.1315,-0.00032651,-1.2227,-0.00037448,-1.3017,-0.00042516,-1.3676,-0.00047263,-0.00051444
-1.1315,-0.00032651,-1.2227,-0.00037448,-1.3017,-0.00042516,-1.3676,-0.00047263,-1.4199,-0.00051444,-0.00056401
-1.2227,-0.00037448,-1.3017,-0.00042516,-1.3676,-0.00047263,-1.4199,-0.00051444,-1.4579,-0.00056401,-0.00059668
-1.3017,-0.00042516,-1.3676,-0.00047263,-1.4199,-0.00051444,-1.4579,-0.00056401,-1.4814,-0.00059668,-0.00063815
-1.3676,-0.00047263,-1.4199,-0.00051444,-1.4579,-0.00056401,-1.4814,-0.00059668,-1.49,-0.00063815,-0.00064506
-1.4199,-0.00051444,-1.4579,-0.00056401,-1.4814,-0.00059668,-1.49,-0.00063815,-1.4836,-0.00064506,-0.00064514
-1.4579,-0.00056401,-1.4814,-0.00059668,-1.49,-0.00063815,-1.4836,-0.00064506,-1.4625,-0.00064514,-0.00059924
-1.4814,-0.00059668,-1.49,-0.00063815,-1.4836,-0.00064506,-1.4625,-0.00064514,-1.4267,-0.00059924,-0.00057875
-1.49,-0.00063815,-1.4836,-0.00064506,-1.4625,-0.00064514,-1.4267,-0.00059924,-1.3766,-0.00057875,-0.00051041
-1.4836,-0.00064506,-1.4625,-0.00064514,-1.4267,-0.00059924,-1.3766,-0.00057875,-1.3127,-0.00051041,-0.00048368
-1.4625,-0.00064514,-1.4267,-0.00059924,-1.3766,-0.00057875,-1.3127,-0.00051041,-1.2357,-0.00048368,-0.0004343
-1.4267,-0.00059924,-1.3766,-0.00057875,-1.3127,-0.00051041,-1.2357,-0.00048368,-1.1463,-0.0004343,-0.00038494
-1.3766,-0.00057875,-1.3127,-0.00051041,-1.2357,-0.00048368,-1.1463,-0.0004343,-1.0454,-0.00038494,-0.0003304
-1.3127,-0.00051041,-1.2357,-0.00048368,-1.1463,-0.0004343,-1.0454,-0.00038494,-0.93409,-0.0003304,-0.00027649
-1.2357,-0.00048368,-1.1463,-0.0004343,-1.0454,-0.00038494,-0.93409,-0.0003304,-0.81341,-0.00027649,-0.0002285
-1.1463,-0.0004343,-1.0454,-0.00038494,-0.93409,-0.0003304,-0.81341,-0.00027649,-0.68459,-0.0002285,-0.00018014
-1.0454,-0.00038494,-0.93409,-0.0003304,-0.81341,-0.00027649,-0.68459,-0.0002285,-0.5489,-0.00018014,-0.00013226
-0.93409,-0.0003304,-0.81341,-0.00027649,-0.68459,-0.0002285,-0.5489,-0.00018014,-0.40773,-0.00013226,-9.2137e-05
-0.81341,-0.00027649,-0.68459,-0.0002285,-0.5489,-0.00018014,-0.40773,-0.00013226,-0.26247,-9.2137e-05,-5.5543e-05
-0.68459,-0.0002285,-0.5489,-0.00018014,-0.40773,-0.00013226,-0.26247,-9.2137e-05,-0.11459,-5.5543e-05,-2.1089e-05
-0.5489,-0.00018014,-0.40773,-0.00013226,-0.26247,-9.2137e-05,-0.11459,-5.5543e-05,0.034447,-2.1089e-05,5.2589e-06
-0.40773,-0.00013226,-0.26247,-9.2137e-05,-0.11459,-5.5543e-05,0.034447,-2.1089e-05,0.18314,5.2589e-06,2.6464e-05
-0.26247,-9.2137e-05,-0.11459,-5.5543e-05,0.034447,-2.1089e-05,0.18314,5.2589e-06,0.32999,2.6464e-05,4.75e-05
-0.11459,-5.5543e-05,0.034447,-2.1089e-05,0.18314,5.2589e-06,0.32999,2.6464e-05,0.47354,4.75e-05,9.6288e-05
0.034447,-2.1089e-05,0.18314,5.2589e-06,0.32999,2.6464e-05,0.47354,4.75e-05,0.61235,9.6288e-05,0.00035494
0.18314,5.2589e-06,0.32999,2.6464e-05,0.47354,4.75e-05,0.61235,9.6288e-05,0.74503,0.00035494,0.00090608
0.32999,2.6464e-05,0.47354,4.75e-05,0.61235,9.6288e-05,0.74503,0.00035494,0.87025,0.00090608,0.00099999
0.47354,4.75e-05,0.61235,9.6288e-05,0.74503,0.00035494,0.87025,0.00090608,0.98676,0.00099999,0.00099998
0.61235,9.6288e-05,0.74503,0.00035494,0.87025,0.00090608,0.98676,0.00099999,1.0934,0.00099998,0.00099999
0.74503,0.00035494,0.87025,0.00090608,0.98676,0.00099999,1.0934,0.00099998,1.1891,0.00099999,0.00099998
0.87025,0.00090608,0.98676,0.00099999,1.0934,0.00099998,1.1891,0.00099999,1.2728,0.00099998,0.00099998
0.98676,0.00099999,1.0934,0.00099998,1.1891,0.00099999,1.2728,0.00099998,1.3439,0.00099998,0.00099998
1.0934,0.00099998,1.1891,0.00099999,1.2728,0.00099998,1.3439,0.00099998,1.4015,0.00099998,0.00099998
1.1891,0.00099999,1.2728,0.00099998,1.3439,0.00099998,1.4015,0.00099998,1.445,0.00099998,0.00099998
1.2728,0.00099998,1.3439,0.00099998,1.4015,0.00099998,1.445,0.00099998,1.4741,0.00099998,0.00099998
1.3439,0.00099998,1.4015,0.00099998,1.445,0.00099998,1.4741,0.00099998,1.4884,0.00099998,0.00099999
1.4015,0.00099998,1.445,0.00099998,1.4741,0.00099998,1.4884,0.00099998,1.4878,0.00099999,0.00099999
1.445,0.00099998,1.4741,0.00099998,1.4884,0.00099998,1.4878,0.00099999,1.4724,0.00099999,0.00099998
1.4741,0.00099998,1.4884,0.00099998,1.4878,0.00099999,1.4724,0.00099999,1.4421,0.00099998,0.00099998
1.4884,0.00099998,1.4878,0.00099999,1.4724,0.00099999,1.4421,0.00099998,1.3975,0.00099998,0.00099998
1.4878,0.00099999,1.4724,0.00099999,1.4421,0.00099998,1.3975,0.00099998,1.3388,0.00099998,0.00099998
1.4724,0.00099999,1.4421,0.00099998,1.3975,0.00099998,1.3388,0.00099998,1.2668,0.00099998,0.00099998
1.4421,0.00099998,1.3975,0.00099998,1.3388,0.00099998,1.2668,0.00099998,1.1821,0.00099998,0.00099998
1.3975,0.00099998,1.3388,0.00099998,1.2668,0.00099998,1.1821,0.00099998,1.0855,0.00099998,0.00099999
1.3388,0.00099998,1.2668,0.00099998,1.1821,0.00099998,1.0855,0.00099998,0.97807,0.00099999,0.00099998
1.2668,0.00099998,1.1821,0.00099998,1.0855,0.00099998,0.97807,0.00099999,0.86085,0.00099998,0.00099999
1.1821,0.00099998,1.0855,0.00099998,0.97807,0.00099999,0.86085,0.00099998,0.735,0.00099999,0.00099998
1.0855,0.00099998,0.97807,0.00099999,0.86085,0.00099998,0.735,0.00099999,0.6018,0.00099998,0.00084439
0.97807,0.00099999,0.86085,0.00099998,0.735,0.00099999,0.6018,0.00099998,0.46257,0.00084439,0.00063542
0.86085,0.00099998,0.735,0.00099999,0.6018,0.00099998,0.46257,0.00084439,0.31872,0.00063542,0.00042716
0.735,0.00099999,0.6018,0.00099998,0.46257,0.00084439,0.31872,0.00063542,0.17167,0.00042716,0.0002244
0.6018,0.00099998,0.46257,0.00084439,0.31872,0.00063542,0.17167,0.00042716,0.022898,0.0002244,2.8294e-05
0.46257,0.00084439,0.31872,0.00063542,0.17167,0.00042716,0.022898,0.0002244,-0.1261,2.8294e-05,-0.00015725
0.31872,0.00063542,0.17167,0.00042716,0.022898,0.0002244,-0.1261,2.8294e-05,-0.27383,-0.00015725,-0.00034455
0.17167,0.00042716,0.022898,0.0002244,-0.1261,2.8294e-05,-0.27383,-0.00015725,-0.41883,-0.00034455,-0.00054359
0.022898,0.0002244,-0.1261,2.8294e-05,-0.27383,-0.00015725,-0.41883,-0.00034455,-0.55963,-0.00054359,-0.00073006
-0.1261,2.8294e-05,-0.27383,-0.00015725,-0.41883,-0.00034455,-0.55963,-0.00054359,-0.69482,-0.00073006,-0.00091301
-0.27383,-0.00015725,-0.41883,-0.00034455,-0.55963,-0.00054359,-0.69482,-0.00073006,-0.82307,-0.00091301,-0.00079087
-0.41883,-0.00034455,-0.55963,-0.00054359,-0.69482,-0.00073006,-0.82307,-0.00091301,-0.94307,-0.00079087,-0.00063738
-0.55963,-0.00054359,-0.69482,-0.00073006,-0.82307,-0.00091301,-0.94307,-0.00079087,-1.0536,-0.00063738,-0.00033199
-0.69482,-0.00073006,-0.82307,-0.00091301,-0.94307,-0.00079087,-1.0536,-0.00063738,-1.1536,-0.00033199,-0.00038963
-0.82307,-0.00091301,-0.94307,-0.00079087,-1.0536,-0.00063738,-1.1536,-0.00033199,-1.2421,-0.00038963,-0.00043656
-0.94307,-0.00079087,-1.0536,-0.00063738,-1.1536,-0.00033199,-1.2421,-0.00038963,-1.3181,-0.00043656,-0.0004875
-1.0536,-0.00063738,-1.1536,-0.00033199,-1.2421,-0.00038963,-1.3181,-0.00043656,-1.3809,-0.0004875,-0.00050999
-1.1536,-0.00033199,-1.2421,-0.00038963,-1.3181,-0.00043656,-1.3809,-0.0004875,-1.43,-0.00050999,-0.00057868
-1.2421,-0.00038963,-1.3181,-0.00043656,-1.3809,-0.0004875,-1.43,-0.00050999,-1.4646,-0.00057868,-0.00060046
-1.3181,-0.00043656,-1.3809,-0.0004875,-1.43,-0.00050999,-1.4646,-0.00057868,-1.4847,-0.00060046,-0.00064826
-1.3809,-0.0004875,-1.43,-0.00050999,-1.4646,-0.00057868,-1.4847,-0.00060046,-1.4898,-0.00064826,-0.00064517
-1.43,-0.00050999,-1.4646,-0.00057868,-1.4847,-0.00060046,-1.4898,-0.00064826,-1.4801,-0.00064517,-0.00063422
-1.4646,-0.00057868,-1.4847,-0.00060046,-1.4898,-0.00064826,-1.4801,-0.00064517,-1.4555,-0.00063422,-0.00059531
-1.4847,-0.00060046,-1.4898,-0.00064826,-1.4801,-0.00064517,-1.4555,-0.00063422,-1.4163,-0.00059531,-0.00055376
-1.4898,-0.00064826,-1.4801,-0.00064517,-1.4555,-0.00063422,-1.4163,-0.00059531,-1.363,-0.00055376,-0.00051318
-1.4801,-0.00064517,-1.4555,-0.00063422,-1.4163,-0.00059531,-1.363,-0.00055376,-1.296,-0.00051318,-0.00046295
-1.4555,-0.00063422,-1.4163,-0.00059531,-1.363,-0.00055376,-1.296,-0.00051318,-1.2161,-0.00046295,-0.00041863
-1.4163,-0.00059531,-1.363,-0.00055376,-1.296,-0.00051318,-1.2161,-0.00046295,-1.124,-0.00041863,-0.00036938
-1.363,-0.00055376,-1.296,-0.00051318,-1.2161,-0.00046295,-1.124,-0.00041863,-1.0206,-0.00036938,-0.00032467
-1.296,-0.00051318,-1.2161,-0.00046295,-1.124,-0.00041863,-1.0206,-0.00036938,-0.90701,-0.00032467,-0.00026916
-1.2161,-0.00046295,-1.124,-0.00041863,-1.0206,-0.00036938,-0.90701,-0.00032467,-0.78433,-0.00026916,-0.00021504
-1.124,-0.00041863,-1.0206,-0.00036938,-0.90701,-0.00032467,-0.78433,-0.00026916,-0.65381,-0.00021504,-0.00016966
-1.0206,-0.00036938,-0.90701,-0.00032467,-0.78433,-0.00026916,-0.65381,-0.00021504,-0.51673,-0.00016966,-0.00012403
-0.90701,-0.00032467,-0.78433,-0.00026916,-0.65381,-0.00021504,-0.51673,-0.00016966,-0.37449,-0.00012403,-8.1894e-05
-0.78433,-0.00026916,-0.65381,-0.00021504,-0.51673,-0.00016966,-0.37449,-0.00012403,-0.22849,-8.1894e-05,-4.6585e-05
-0.65381,-0.00021504,-0.51673,-0.00016966,-0.37449,-0.00012403,-0.22849,-8.1894e-05,-0.08021,-4.6585e-05,-1.4142e-05
-0.51673,-0.00016966,-0.37449,-0.00012403,-0.22849,-8.1894e-05,-0.08021,-4.6585e-05,0.068876,-1.4142e-05,1.059e-05
-0.37449,-0.00012403,-0.22849,-8.1894e-05,-0.08021,-4.6585e-05,0.068876,-1.4142e-05,0.21727,1.059e-05,3.2342e-05
-0.22849,-8.1894e-05,-0.08021,-4.6585e-05,0.068876,-1.4142e-05,0.21727,1.059e-05,0.36349,3.2342e-05,6.5711e-05
-0.08021,-4.6585e-05,0.068876,-1.4142e-05,0.21727,1.059e-05,0.36349,3.2342e-05,0.50608,6.5711e-05,0.00012741
0.068876,-1.4142e-05,0.21727,1.059e-05,0.36349,3.2342e-05,0.50608,6.5711e-05,0.64359,0.00012741,0.0004578
0.21727,1.059e-05,0.36349,3.2342e-05,0.50608,6.5711e-05,0.64359,0.00012741,0.77466,0.0004578,0.00099998
0.36349,3.2342e-05,0.50608,6.5711e-05,0.64359,0.00012741,0.77466,0.0004578,0.89798,0.00099998,0.00099998
0.50608,6.5711e-05,0.64359,0.00012741,0.77466,0.0004578,0.89798,0.00099998,1.0123,0.00099998,0.00099998
0.64359,0.00012741,0.77466,0.0004578,0.89798,0.00099998,1.0123,0.00099998,1.1165,0.00099998,0.00099999
0.77466,0.0004578,0.89798,0.00099998,1.0123,0.00099998,1.1165,0.00099998,1.2095,0.00099999,0.00099998
0.89798,0.00099998,1.0123,0.00099998,1.1165,0.00099998,1.2095,0.00099999,1.2904,0.00099998,0.00099999
1.0123,0.00099998,1.1165,0.00099998,1.2095,0.00099999,1.2904,0.00099998,1.3584,0.00099999,0.00099998
1.1165,0.00099998,1.2095,0.00099999,1.2904,0.00099998,1.3584,0.00099999,1.4128,0.00099998,0.00099998
1.2095,0.00099999,1.2904,0.00099998,1.3584,0.00099999,1.4128,0.00099998,1.453,0.00099998,0.00099998
1.2904,0.00099998,1.3584,0.00099999,1.4128,0.00099998,1.453,0.00099998,1.4787,0.00099998,0.00099999
1.3584,0.00099999,1.4128,0.00099998,1.453,0.00099998,1.4787,0.00099998,1.4896,0.00099999,0.00099999
1.4128,0.00099998,1.453,0.00099998,1.4787,0.00099998,1.4896,0.00099999,1.4856,0.00099999,0.00099999
1.453,0.00099998,1.4787,0.00099998,1.4896,0.00099999,1.4856,0.00099999,1.4667,0.00099999,0.00099998
1.4787,0.00099998,1.4896,0.00099999,1.4856,0.00099999,1.4667,0.00099999,1.4331,0.00099998,0.00099998
1.4896,0.00099999,1.4856,0.00099999,1.4667,0.00099999,1.4331,0.00099998,1.3852,0.00099998,0.00099998
1.4856,0.00099999,1.4667,0.00099999,1.4331,0.00099998,1.3852,0.00099998,1.3234,0.00099998,0.00099998
1.4667,0.00099999,1.4331,0.00099998,1.3852,0.00099998,1.3234,0.00099998,1.2483,0.00099998,0.00099999
1.4331,0.00099998,1.3852,0.00099998,1.3234,0.00099998,1.2483,0.00099998,1.1608,0.00099999,0.00099998
1.3852,0.00099998,1.3234,0.00099998,1.2483,0.00099998,1.1608,0.00099999,1.0616,0.00099998,0.00099999
1.3234,0.00099998,1.2483,0.00099998,1.1608,0.00099999,1.0616,0.00099998,0.95182,0.00099999,0.00099998
1.2483,0.00099998,1.1608,0.00099999,1.0616,0.00099998,0.95182,0.00099999,0.8325,0.00099998,0.00099999
1.1608,0.00099999,1.0616,0.00099998,0.95182,0.00099999,0.8325,0.00099998,0.70484,0.00099999,0.00099969
1.0616,0.00099998,0.95182,0.00099999,0.8325,0.00099998,0.70484,0.00099999,0.57013,0.00099969,0.00077047
0.95182,0.00099999,0.8325,0.00099998,0.70484,0.00099999,0.57013,0.00099969,0.42971,0.00077047,0.00057255
0.8325,0.00099998,0.70484,0.00099999,0.57013,0.00099969,0.42971,0.00077047,0.28498,0.00057255,0.00038194
0.70484,0.00099999,0.57013,0.00099969,0.42971,0.00077047,0.28498,0.00057255,0.1374,0.00038194,0.0001814
0.57013,0.00099969,0.42971,0.00077047,0.28498,0.00057255,0.1374,0.00038194,-0.011551,0.0001814,-1.4658e-05
0.42971,0.00077047,0.28498,0.00057255,0.1374,0.00038194,-0.011551,0.0001814,-0.16039,-1.4658e-05,-0.00020122
0.28498,0.00057255,0.1374,0.00038194,-0.011551,0.0001814,-0.16039,-1.4658e-05,-0.30762,-0.00020122,-0.00039571
0.1374,0.00038194,-0.011551,0.0001814,-0.16039,-1.4658e-05,-0.30762,-0.00020122,-0.45177,-0.00039571,-0.0005775
-0.011551,0.0001814,-0.16039,-1.4658e-05,-0.30762,-0.00020122,-0.45177,-0.00039571,-0.5914,-0.0005775,-0.00077939
-0.16039,-1.4658e-05,-0.30762,-0.00020122,-0.45177,-0.00039571,-0.5914,-0.0005775,-0.72511,-0.00077939,-0.0009571
-0.30762,-0.00020122,-0.45177,-0.00039571,-0.5914,-0.0005775,-0.72511,-0.00077939,-0.85156,-0.0009571,-0.00068352
-0.45177,-0.00039571,-0.5914,-0.0005775,-0.72511,-0.00077939,-0.85156,-0.0009571,-0.96948,-0.00068352,-0.00063446
-0.5914,-0.0005775,-0.72511,-0.00077939,-0.85156,-0.0009571,-0.96948,-0.00068352,-1.0777,-0.00063446,-0.00034673
-0.72511,-0.00077939,-0.85156,-0.0009571,-0.96948,-0.00068352,-1.0777,-0.00063446,-1.1751,-0.00034673,-0.00040244
-0.85156,-0.0009571,-0.96948,-0.00068352,-1.0777,-0.00063446,-1.1751,-0.00034673,-1.2608,-0.00040244,-0.0004531
-0.96948,-0.00068352,-1.0777,-0.00063446,-1.1751,-0.00034673,-1.2608,-0.00040244,-1.3338,-0.0004531,-0.00050868
-1.0777,-0.00063446,-1.1751,-0.00034673,-1.2608,-0.00040244,-1.3338,-0.0004531,-1.3935,-0.00050868,-0.00052494
-1.1751,-0.00034673,-1.2608,-0.00040244,-1.3338,-0.0004531,-1.3935,-0.00050868,-1.4393,-0.00052494,-0.00057847
-1.2608,-0.00040244,-1.3338,-0.0004531,-1.3935,-0.00050868,-1.4393,-0.00052494,-1.4706,-0.00057847,-0.00060523
-1.3338,-0.0004531,-1.3935,-0.00050868,-1.4393,-0.00052494,-1.4706,-0.00057847,-1.4872,-0.00060523,-0.00064743
-1.3935,-0.00050868,-1.4393,-0.00052494,-1.4706,-0.00057847,-1.4872,-0.00060523,-1.4889,-0.00064743,-0.00064597
-1.4393,-0.00052494,-1.4706,-0.00057847,-1.4872,-0.00060523,-1.4889,-0.00064743,-1.4757,-0.00064597,-0.00062088
-1.4706,-0.00057847,-1.4872,-0.00060523,-1.4889,-0.00064743,-1.4757,-0.00064597,-1.4477,-0.00062088,-0.000587
-1.4872,-0.00060523,-1.4889,-0.00064743,-1.4757,-0.00064597,-1.4477,-0.00062088,-1.4053,-0.000587,-0.00053266
-1.4889,-0.00064743,-1.4757,-0.00064597,-1.4477,-0.00062088,-1.4053,-0.000587,-1.3487,-0.00053266,-0.00049818
-1.4757,-0.00064597,-1.4477,-0.00062088,-1.4053,-0.000587,-1.3487,-0.00053266,-1.2787,-0.00049818,-0.00045788
-1.4477,-0.00062088,-1.4053,-0.000587,-1.3487,-0.00053266,-1.2787,-0.00049818,-1.1959,-0.00045788,-0.00041012
-1.4053,-0.000587,-1.3487,-0.00053266,-1.2787,-0.00049818,-1.1959,-0.00045788,-1.1011,-0.00041012,-0.00035864
-1.3487,-0.00053266,-1.2787,-0.00049818,-1.1959,-0.00045788,-1.1011,-0.00041012,-0.99523,-0.00035864,-0.00030874
-1.2787,-0.00049818,-1.1959,-0.00045788,-1.1011,-0.00041012,-0.99523,-0.00035864,-0.87944,-0.00030874,-0.00025402
-1.1959,-0.00045788,-1.1011,-0.00041012,-0.99523,-0.00035864,-0.87944,-0.00030874,-0.75484,-0.00025402,-0.00020782
-1.1011,-0.00041012,-0.99523,-0.00035864,-0.87944,-0.00030874,-0.75484,-0.00025402,-0.62268,-0.00020782,-0.00015854
-0.99523,-0.00035864,-0.87944,-0.00030874,-0.75484,-0.00025402,-0.62268,-0.00020782,-0.48429,-0.00015854,-0.00011495
-0.87944,-0.00030874,-0.75484,-0.00025402,-0.62268,-0.00020782,-0.48429,-0.00015854,-0.34105,-0.00011495,-7.3762e-05
-0.75484,-0.00025402,-0.62268,-0.00020782,-0.48429,-0.00015854,-0.34105,-0.00011495,-0.19439,-7.3762e-05,-3.8578e-05
-0.62268,-0.00020782,-0.48429,-0.00015854,-0.34105,-0.00011495,-0.19439,-7.3762e-05,-0.045791,-3.8578e-05,-7.7098e-06
-0.48429,-0.00015854,-0.34105,-0.00011495,-0.19439,-7.3762e-05,-0.045791,-3.8578e-05,0.10327,-7.7098e-06,1.6188e-05
-0.34105,-0.00011495,-0.19439,-7.3762e-05,-0.045791,-3.8578e-05,0.10327,-7.7098e-06,0.25129,1.6188e-05,4.0313e-05
-0.19439,-7.3762e-05,-0.045791,-3.8578e-05,0.10327,-7.7098e-06,0.25129,1.6188e-05,0.3968,4.0313e-05,7.4351e-05
-0.045791,-3.8578e-05,0.10327,-7.7098e-06,0.25129,1.6188e-05,0.3968,4.0313e-05,0.53834,7.4351e-05,0.00016822
0.10327,-7.7098e-06,0.25129,1.6188e-05,0.3968,4.0313e-05,0.53834,7.4351e-05,0.67449,0.00016822,0.00058229
0.25129,1.6188e-05,0.3968,4.0313e-05,0.53834,7.4351e-05,0.67449,0.00016822,0.80388,0.00058229,0.00099998
0.3968,4.0313e-05,0.53834,7.4351e-05,0.67449,0.00016822,0.80388,0.00058229,0.92523,0.00099998,0.00099998
0.53834,7.4351e-05,0.67449,0.00016822,0.80388,0.00058229,0.92523,0.00099998,1.0373,0.00099998,0.00099999
0.67449,0.00016822,0.80388,0.00058229,0.92523,0.00099998,1.0373,0.00099998,1.139,0.00099999,0.00099998
0.80388,0.00058229,0.92523,0.00099998,1.0373,0.00099998,1.139,0.00099999,1.2293,0.00099998,0.00099998
0.92523,0.00099998,1.0373,0.00099998,1.139,0.00099999,1.2293,0.00099998,1.3073,0.00099998,0.00099998
1.0373,0.00099998,1.139,0.00099999,1.2293,0.00099998,1.3073,0.00099998,1.3722,0.00099998,0.00099998
1.139,0.00099999,1.2293,0.00099998,1.3073,0.00099998,1.3722,0.00099998,1.4233,0.00099998,0.00099998
1.2293,0.00099998,1.3073,0.00099998,1.3722,0.00099998,1.4233,0.00099998,1.4603,0.00099998,0.00099998
1.3073,0.00099998,1.3722,0.00099998,1.4233,0.00099998,1.4603,0.00099998,1.4826,0.00099998,0.00099999
1.3722,0.00099998,1.4233,0.00099998,1.4603,0.00099998,1.4826,0.00099998,1.49,0.00099999,0.00099999
1.4233,0.00099998,1.4603,0.00099998,1.4826,0.00099998,1.49,0.00099999,1.4825,0.00099999,0.00099999
1.4603,0.00099998,1.4826,0.00099998,1.49,0.00099999,1.4825,0.00099999,1.4602,0.00099999,0.00099998
1.4826,0.00099998,1.49,0.00099999,1.4825,0.00099999,1.4602,0.00099999,1.4233,0.00099998,0.00099998
1.49,0.00099999,1.4825,0.00099999,1.4602,0.00099999,1.4233,0.00099998,1.3721,0.00099998,0.00099998
1.4825,0.00099999,1.4602,0.00099999,1.4233,0.00099998,1.3721,0.00099998,1.3072,0.00099998,0.00099998
1.4602,0.00099999,1.4233,0.00099998,1.3721,0.00099998,1.3072,0.00099998,1.2292,0.00099998,0.00099998
1.4233,0.00099998,1.3721,0.00099998,1.3072,0.00099998,1.2292,0.00099998,1.1389,0.00099998,0.00099998
1.3721,0.00099998,1.3072,0.00099998,1.2292,0.00099998,1.1389,0.00099998,1.0372,0.00099998,0.00099999
