0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0.030479,1.77e-09,300,0.15537,2.5402e-06,300,0.02991,1.3501e-05,300,0.036407,2.4925e-06,300,0.27218,3.0382e-06,2.7218e-05
300,0.15537,2.5402e-06,300,0.02991,1.3501e-05,300,0.036407,2.4925e-06,300,0.27218,3.0382e-06,300,0.50995,2.7218e-05,5.2598e-05
300,0.02991,1.3501e-05,300,0.036407,2.4925e-06,300,0.27218,3.0382e-06,300,0.50995,2.7218e-05,300,0.2853,5.2598e-05,2.8516e-05
300,0.036407,2.4925e-06,300,0.27218,3.0382e-06,300,0.50995,2.7218e-05,300,0.2853,5.2598e-05,300,0.10965,2.8516e-05,9.5614e-06
300,0.27218,3.0382e-06,300,0.50995,2.7218e-05,300,0.2853,5.2598e-05,300,0.10965,2.8516e-05,300,-0.15947,9.5614e-06,-1.4837e-05
300,0.50995,2.7218e-05,300,0.2853,5.2598e-05,300,0.10965,2.8516e-05,300,-0.15947,9.5614e-06,300,-0.19499,-1.4837e-05,-1.8898e-05
300,0.2853,5.2598e-05,300,0.10965,2.8516e-05,300,-0.15947,9.5614e-06,300,-0.19499,-1.4837e-05,300,-0.47706,-1.8898e-05,-5.8932e-05
300,0.10965,2.8516e-05,300,-0.15947,9.5614e-06,300,-0.19499,-1.4837e-05,300,-0.47706,-1.8898e-05,300,-0.50296,-5.8932e-05,-6.3633e-05
300,-0.15947,9.5614e-06,300,-0.19499,-1.4837e-05,300,-0.47706,-1.8898e-05,300,-0.50296,-5.8932e-05,300,-0.41347,-6.3633e-05,-4.8099e-05
300,-0.19499,-1.4837e-05,300,-0.47706,-1.8898e-05,300,-0.50296,-5.8932e-05,300,-0.41347,-6.3633e-05,300,-0.54638,-4.8099e-05,-7.1506e-05
300,-0.47706,-1.8898e-05,300,-0.50296,-5.8932e-05,300,-0.41347,-6.3633e-05,300,-0.54638,-4.8099e-05,300,-0.44063,-7.1506e-05,-5.2363e-05
300,-0.50296,-5.8932e-05,300,-0.41347,-6.3633e-05,300,-0.54638,-4.8099e-05,300,-0.44063,-7.1506e-05,300,-0.38611,-5.2363e-05,-4.4685e-05
300,-0.41347,-6.3633e-05,300,-0.54638,-4.8099e-05,300,-0.44063,-7.1506e-05,300,-0.38611,-5.2363e-05,300,-0.67172,-4.4685e-05,-9.7522e-05
300,-0.54638,-4.8099e-05,300,-0.44063,-7.1506e-05,300,-0.38611,-5.2363e-05,300,-0.67172,-4.4685e-05,300,-0.63641,-9.7522e-05,-9.0182e-05
300,-0.44063,-7.1506e-05,300,-0.38611,-5.2363e-05,300,-0.67172,-4.4685e-05,300,-0.63641,-9.7522e-05,300,-0.78086,-9.0182e-05,-0.00012234
300,-0.38611,-5.2363e-05,300,-0.67172,-4.4685e-05,300,-0.63641,-9.7522e-05,300,-0.78086,-9.0182e-05,300,-0.8318,-0.00012234,-0.00013512
300,-0.67172,-4.4685e-05,300,-0.63641,-9.7522e-05,300,-0.78086,-9.0182e-05,300,-0.8318,-0.00012234,300,-0.96168,-0.00013512,-0.00017251
300,-0.63641,-9.7522e-05,300,-0.78086,-9.0182e-05,300,-0.8318,-0.00012234,300,-0.96168,-0.00013512,300,-0.8458,-0.00017251,-0.00013883
300,-0.78086,-9.0182e-05,300,-0.8318,-0.00012234,300,-0.96168,-0.00013512,300,-0.8458,-0.00017251,300,-0.88153,-0.00013883,-0.00014879
300,-0.8318,-0.00012234,300,-0.96168,-0.00013512,300,-0.8458,-0.00017251,300,-0.88153,-0.00013883,300,-1.0874,-0.00014879,-0.00021645
300,-0.96168,-0.00013512,300,-0.8458,-0.00017251,300,-0.88153,-0.00013883,300,-1.0874,-0.00014879,300,-1.0606,-0.00021645,-0.00020597
300,-0.8458,-0.00017251,300,-0.88153,-0.00013883,300,-1.0874,-0.00014879,300,-1.0606,-0.00021645,300,-0.89243,-0.00020597,-0.00015196
300,-0.88153,-0.00013883,300,-1.0874,-0.00014879,300,-1.0606,-0.00021645,300,-0.89243,-0.00020597,300,-1.0086,-0.00015196,-0.00018692
300,-1.0874,-0.00014879,300,-1.0606,-0.00021645,300,-0.89243,-0.00020597,300,-1.0086,-0.00015196,300,-1.1754,-0.00018692,-0.00025597
300,-1.0606,-0.00021645,300,-0.89243,-0.00020597,300,-1.0086,-0.00015196,300,-1.1754,-0.00018692,300,-1.2427,-0.00025597,-0.00029061
300,-0.89243,-0.00020597,300,-1.0086,-0.00015196,300,-1.1754,-0.00018692,300,-1.2427,-0.00025597,300,-0.98082,-0.00029061,-0.00017858
