0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,-0.038403,1.77e-09,300,-0.32285,-3.0366e-06,300,-0.29305,-3.5108e-05,300,-0.33186,-3.1173e-05,300,-0.37964,-3.6585e-05,-4.3994e-05
300,-0.32285,-3.0366e-06,300,-0.29305,-3.5108e-05,300,-0.33186,-3.1173e-05,300,-0.37964,-3.6585e-05,300,-0.48143,-4.3994e-05,-5.9758e-05
300,-0.29305,-3.5108e-05,300,-0.33186,-3.1173e-05,300,-0.37964,-3.6585e-05,300,-0.48143,-4.3994e-05,300,-0.65865,-5.9758e-05,-9.4811e-05
300,-0.33186,-3.1173e-05,300,-0.37964,-3.6585e-05,300,-0.48143,-4.3994e-05,300,-0.65865,-5.9758e-05,300,-0.58708,-9.4811e-05,-7.9189e-05
300,-0.37964,-3.6585e-05,300,-0.48143,-4.3994e-05,300,-0.65865,-5.9758e-05,300,-0.58708,-9.4811e-05,300,-0.70729,-7.9189e-05,-0.0001051
300,-0.48143,-4.3994e-05,300,-0.65865,-5.9758e-05,300,-0.58708,-9.4811e-05,300,-0.70729,-7.9189e-05,300,-0.84719,-0.0001051,-0.0001392
300,-0.65865,-5.9758e-05,300,-0.58708,-9.4811e-05,300,-0.70729,-7.9189e-05,300,-0.84719,-0.0001051,300,-0.77451,-0.0001392,-0.0001208
300,-0.58708,-9.4811e-05,300,-0.70729,-7.9189e-05,300,-0.84719,-0.0001051,300,-0.77451,-0.0001392,300,-0.75703,-0.0001208,-0.00011655
300,-0.70729,-7.9189e-05,300,-0.84719,-0.0001051,300,-0.77451,-0.0001392,300,-0.75703,-0.0001208,300,-0.97628,-0.00011655,-0.00017729
300,-0.84719,-0.0001051,300,-0.77451,-0.0001392,300,-0.75703,-0.0001208,300,-0.97628,-0.00011655,300,-0.96813,-0.00017729,-0.00017465
300,-0.77451,-0.0001392,300,-0.75703,-0.0001208,300,-0.97628,-0.00011655,300,-0.96813,-0.00017729,300,-1.1575,-0.00017465,-0.0002475
300,-0.75703,-0.0001208,300,-0.97628,-0.00011655,300,-0.96813,-0.00017729,300,-1.1575,-0.00017465,300,-0.98627,-0.0002475,-0.00018011
300,-0.97628,-0.00011655,300,-0.96813,-0.00017729,300,-1.1575,-0.00017465,300,-0.98627,-0.0002475,300,-0.77388,-0.00018011,-0.00012065
300,-0.96813,-0.00017729,300,-1.1575,-0.00017465,300,-0.98627,-0.0002475,300,-0.77388,-0.00018011,300,-0.77734,-0.00012065,-0.00012149
300,-1.1575,-0.00017465,300,-0.98627,-0.0002475,300,-0.77388,-0.00018011,300,-0.77734,-0.00012065,300,-0.5694,-0.00012149,-7.5689e-05
300,-0.98627,-0.0002475,300,-0.77388,-0.00018011,300,-0.77734,-0.00012065,300,-0.5694,-0.00012149,300,-0.82162,-7.5689e-05,-0.00013245
300,-0.77388,-0.00018011,300,-0.77734,-0.00012065,300,-0.5694,-0.00012149,300,-0.82162,-7.5689e-05,300,-0.81847,-0.00013245,-0.00013164
300,-0.77734,-0.00012065,300,-0.5694,-0.00012149,300,-0.82162,-7.5689e-05,300,-0.81847,-0.00013245,300,-1.0793,-0.00013164,-0.0002132
300,-0.5694,-0.00012149,300,-0.82162,-7.5689e-05,300,-0.81847,-0.00013245,300,-1.0793,-0.00013164,300,-1.1224,-0.0002132,-0.00023098
