0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,-0.038403,-1.15e-09,500,-0.32285,-2.9947e-06,500,-0.29305,-3.7903e-05,500,-0.33186,-3.2773e-05,500,-0.37964,-3.9285e-05,-4.7634e-05
500,-0.32285,-2.9947e-06,500,-0.29305,-3.7903e-05,500,-0.33186,-3.2773e-05,500,-0.37964,-3.9285e-05,500,-0.48143,-4.7634e-05,-6.5801e-05
500,-0.29305,-3.7903e-05,500,-0.33186,-3.2773e-05,500,-0.37964,-3.9285e-05,500,-0.48143,-4.7634e-05,500,-0.65865,-6.5801e-05,-0.00010361
500,-0.33186,-3.2773e-05,500,-0.37964,-3.9285e-05,500,-0.48143,-4.7634e-05,500,-0.65865,-6.5801e-05,500,-0.58708,-0.00010361,-8.7414e-05
500,-0.37964,-3.9285e-05,500,-0.48143,-4.7634e-05,500,-0.65865,-6.5801e-05,500,-0.58708,-0.00010361,500,-0.70729,-8.7414e-05,-0.00011517
500,-0.48143,-4.7634e-05,500,-0.65865,-6.5801e-05,500,-0.58708,-0.00010361,500,-0.70729,-8.7414e-05,500,-0.84719,-0.00011517,-0.00014903
500,-0.65865,-6.5801e-05,500,-0.58708,-0.00010361,500,-0.70729,-8.7414e-05,500,-0.84719,-0.00011517,500,-0.77451,-0.00014903,-0.0001321
500,-0.58708,-0.00010361,500,-0.70729,-8.7414e-05,500,-0.84719,-0.00011517,500,-0.77451,-0.00014903,500,-0.75703,-0.0001321,-0.00012852
500,-0.70729,-8.7414e-05,500,-0.84719,-0.00011517,500,-0.77451,-0.00014903,500,-0.75703,-0.0001321,500,-0.97628,-0.00012852,-0.00018948
500,-0.84719,-0.00011517,500,-0.77451,-0.00014903,500,-0.75703,-0.0001321,500,-0.97628,-0.00012852,500,-0.96813,-0.00018948,-0.00018653
500,-0.77451,-0.00014903,500,-0.75703,-0.0001321,500,-0.97628,-0.00012852,500,-0.96813,-0.00018948,500,-1.1575,-0.00018653,-0.00026633
500,-0.75703,-0.0001321,500,-0.97628,-0.00012852,500,-0.96813,-0.00018948,500,-1.1575,-0.00018653,500,-0.98627,-0.00026633,-0.00019164
500,-0.97628,-0.00012852,500,-0.96813,-0.00018948,500,-1.1575,-0.00018653,500,-0.98627,-0.00026633,500,-0.77388,-0.00019164,-0.00013201
500,-0.96813,-0.00018948,500,-1.1575,-0.00018653,500,-0.98627,-0.00026633,500,-0.77388,-0.00019164,500,-0.77734,-0.00013201,-0.00013253
500,-1.1575,-0.00018653,500,-0.98627,-0.00026633,500,-0.77388,-0.00019164,500,-0.77734,-0.00013201,500,-0.5694,-0.00013253,-8.3585e-05
500,-0.98627,-0.00026633,500,-0.77388,-0.00019164,500,-0.77734,-0.00013201,500,-0.5694,-0.00013253,500,-0.82162,-8.3585e-05,-0.00014371
500,-0.77388,-0.00019164,500,-0.77734,-0.00013201,500,-0.5694,-0.00013253,500,-0.82162,-8.3585e-05,500,-0.81847,-0.00014371,-0.00014261
500,-0.77734,-0.00013201,500,-0.5694,-0.00013253,500,-0.82162,-8.3585e-05,500,-0.81847,-0.00014371,500,-1.0793,-0.00014261,-0.00022686
